Time_(s), Base_Joint_Position_(rad), Shoulder_Joint_Position_(rad), Elbow_Joint_Position_(rad), Wrist_Pitch_Joint_Position_(rad), Wrist_Roll_Joint_Position_(rad)
17.457, -0.36788, 0.30449, -1.02168, 0.71719, 1.55802
17.471, -0.36924, 0.30449, -1.02168, 0.71719, 1.55952
17.486, -0.37051, 0.30449, -1.02168, 0.71719, 1.56090
17.500, -0.37171, 0.30449, -1.02168, 0.71719, 1.56216
17.514, -0.37282, 0.30449, -1.02168, 0.71719, 1.56331
17.529, -0.37385, 0.30449, -1.02168, 0.71719, 1.56435
17.543, -0.37480, 0.30449, -1.02168, 0.71719, 1.56530
17.557, -0.37566, 0.30449, -1.02168, 0.71719, 1.56614
17.571, -0.37645, 0.30449, -1.02168, 0.71719, 1.56690
17.586, -0.37715, 0.30449, -1.02168, 0.71719, 1.56756
17.600, -0.37777, 0.30449, -1.02168, 0.71719, 1.56815
17.614, -0.37832, 0.30449, -1.02168, 0.71719, 1.56866
17.629, -0.37878, 0.30449, -1.02168, 0.71719, 1.56910
17.643, -0.37917, 0.30449, -1.02168, 0.71719, 1.56948
17.657, -0.37950, 0.30449, -1.02168, 0.71719, 1.56979
17.671, -0.37977, 0.30449, -1.02168, 0.71719, 1.57006
17.686, -0.37999, 0.30449, -1.02168, 0.71719, 1.57027
17.700, -0.38016, 0.30449, -1.02168, 0.71719, 1.57043
17.714, -0.38029, 0.30449, -1.02168, 0.71719, 1.57056
17.729, -0.38038, 0.30449, -1.02168, 0.71719, 1.57066
17.743, -0.38044, 0.30449, -1.02168, 0.71719, 1.57072
17.757, -0.38048, 0.30449, -1.02168, 0.71719, 1.57076
17.771, -0.38050, 0.30449, -1.02168, 0.71719, 1.57079
17.786, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
17.800, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
17.814, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
17.829, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
17.843, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
17.857, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
17.871, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
17.886, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
17.900, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
17.914, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
17.929, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
17.943, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
17.957, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
17.971, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
17.986, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.000, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.014, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.029, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.043, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.057, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.071, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.086, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.100, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.114, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.129, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.143, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.157, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.171, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.186, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.200, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.214, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.229, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.243, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.257, -0.38051, 0.30449, -1.02168, 0.71720, 1.57080
18.271, -0.38051, 0.30449, -1.02168, 0.71720, 1.57080
18.286, -0.38051, 0.30449, -1.02168, 0.71720, 1.57080
18.300, -0.38051, 0.30449, -1.02168, 0.71720, 1.57080
18.314, -0.38051, 0.30449, -1.02168, 0.71720, 1.57080
18.329, -0.38051, 0.30449, -1.02168, 0.71720, 1.57080
18.343, -0.38051, 0.30449, -1.02168, 0.71720, 1.57080
18.357, -0.38051, 0.30449, -1.02168, 0.71720, 1.57080
18.371, -0.38051, 0.30449, -1.02168, 0.71720, 1.57079
18.386, -0.38051, 0.30449, -1.02168, 0.71720, 1.57079
18.400, -0.38051, 0.30449, -1.02168, 0.71720, 1.57079
18.414, -0.38051, 0.30449, -1.02168, 0.71720, 1.57079
18.429, -0.38051, 0.30449, -1.02168, 0.71720, 1.57079
18.443, -0.38051, 0.30449, -1.02168, 0.71720, 1.57079
18.457, -0.38051, 0.30449, -1.02168, 0.71720, 1.57079
18.471, -0.38051, 0.30449, -1.02168, 0.71720, 1.57079
18.486, -0.38051, 0.30449, -1.02168, 0.71720, 1.57079
18.500, -0.38051, 0.30449, -1.02168, 0.71720, 1.57079
18.514, -0.38051, 0.30449, -1.02168, 0.71720, 1.57079
18.529, -0.38051, 0.30449, -1.02168, 0.71720, 1.57079
18.543, -0.38051, 0.30449, -1.02168, 0.71720, 1.57079
18.557, -0.38051, 0.30449, -1.02168, 0.71720, 1.57079
18.571, -0.38051, 0.30449, -1.02168, 0.71720, 1.57079
18.586, -0.38051, 0.30449, -1.02168, 0.71720, 1.57079
18.600, -0.38051, 0.30449, -1.02168, 0.71720, 1.57079
18.614, -0.38051, 0.30449, -1.02168, 0.71720, 1.57079
18.629, -0.38051, 0.30449, -1.02168, 0.71720, 1.57079
18.643, -0.38051, 0.30449, -1.02168, 0.71720, 1.57079
18.657, -0.38051, 0.30449, -1.02168, 0.71719, 1.57079
18.671, -0.38051, 0.30449, -1.02168, 0.71719, 1.57079
18.686, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.700, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.714, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.729, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.743, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.757, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.771, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.786, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.800, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.814, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.829, -0.38051, 0.30449, -1.02167, 0.71718, 1.57082
18.843, -0.38051, 0.30450, -1.02164, 0.71715, 1.57086
18.857, -0.38051, 0.30451, -1.02160, 0.71711, 1.57093
18.871, -0.38051, 0.30453, -1.02153, 0.71705, 1.57104
18.886, -0.38051, 0.30456, -1.02143, 0.71696, 1.57120
18.900, -0.38051, 0.30460, -1.02130, 0.71685, 1.57142
18.914, -0.38051, 0.30465, -1.02112, 0.71669, 1.57170
18.929, -0.38051, 0.30472, -1.02089, 0.71650, 1.57205
18.943, -0.38051, 0.30480, -1.02060, 0.71626, 1.57249
18.957, -0.38051, 0.30490, -1.02026, 0.71597, 1.57302
18.971, -0.38051, 0.30501, -1.01985, 0.71562, 1.57365
18.986, -0.38051, 0.30515, -1.01937, 0.71522, 1.57439
19.000, -0.38051, 0.30530, -1.01881, 0.71476, 1.57525
19.014, -0.38051, 0.30548, -1.01817, 0.71422, 1.57623
19.029, -0.38051, 0.30569, -1.01743, 0.71361, 1.57735
19.043, -0.38051, 0.30592, -1.01661, 0.71293, 1.57862
19.057, -0.38051, 0.30618, -1.01568, 0.71216, 1.58004
19.071, -0.38051, 0.30647, -1.01464, 0.71131, 1.58162
19.086, -0.38051, 0.30678, -1.01349, 0.71036, 1.58337
19.100, -0.38051, 0.30714, -1.01223, 0.70932, 1.58529
19.114, -0.38051, 0.30752, -1.01083, 0.70818, 1.58741
19.129, -0.38051, 0.30794, -1.00931, 0.70693, 1.58972
19.143, -0.38051, 0.30840, -1.00765, 0.70557, 1.59224
19.157, -0.38051, 0.30890, -1.00585, 0.70410, 1.59497
19.171, -0.38051, 0.30944, -1.00391, 0.70251, 1.59793
19.186, -0.38051, 0.31002, -1.00182, 0.70079, 1.60112
19.200, -0.38051, 0.31065, -0.99960, 0.69895, 1.60454
19.214, -0.38051, 0.31132, -0.99722, 0.69697, 1.60822
19.229, -0.38051, 0.31204, -0.99471, 0.69485, 1.61215
19.243, -0.38051, 0.31280, -0.99205, 0.69259, 1.61635
19.257, -0.38051, 0.31362, -0.98925, 0.69019, 1.62083
19.271, -0.38051, 0.31449, -0.98631, 0.68763, 1.62558
19.286, -0.38051, 0.31541, -0.98322, 0.68491, 1.63063
19.300, -0.38051, 0.31638, -0.97999, 0.68203, 1.63596
19.314, -0.38051, 0.31742, -0.97663, 0.67899, 1.64157
19.329, -0.38051, 0.31851, -0.97312, 0.67578, 1.64747
19.343, -0.38051, 0.31966, -0.96949, 0.67239, 1.65365
19.357, -0.38051, 0.32087, -0.96573, 0.66882, 1.66013
19.371, -0.38051, 0.32214, -0.96186, 0.66506, 1.66688
19.386, -0.38051, 0.32347, -0.95787, 0.66112, 1.67392
19.400, -0.38051, 0.32486, -0.95378, 0.65699, 1.68125
19.414, -0.38051, 0.32631, -0.94959, 0.65267, 1.68885
19.429, -0.38051, 0.32782, -0.94530, 0.64817, 1.69673
19.443, -0.38051, 0.32939, -0.94093, 0.64348, 1.70487
19.457, -0.38051, 0.33102, -0.93647, 0.63859, 1.71326
19.471, -0.38051, 0.33271, -0.93194, 0.63353, 1.72190
19.486, -0.38051, 0.33446, -0.92733, 0.62827, 1.73077
19.500, -0.38051, 0.33627, -0.92267, 0.62282, 1.73987
19.514, -0.38051, 0.33815, -0.91794, 0.61719, 1.74919
19.529, -0.38051, 0.34008, -0.91315, 0.61137, 1.75872
19.543, -0.38051, 0.34207, -0.90833, 0.60537, 1.76845
19.557, -0.38051, 0.34412, -0.90345, 0.59917, 1.77837
19.571, -0.38051, 0.34623, -0.89855, 0.59281, 1.78848
19.586, -0.38051, 0.34840, -0.89361, 0.58626, 1.79876
19.600, -0.38051, 0.35063, -0.88865, 0.57955, 1.80920
19.614, -0.38051, 0.35291, -0.88367, 0.57268, 1.81981
19.629, -0.38051, 0.35525, -0.87868, 0.56564, 1.83056
19.643, -0.38051, 0.35764, -0.87368, 0.55845, 1.84145
19.657, -0.38051, 0.36009, -0.86868, 0.55111, 1.85248
19.671, -0.38051, 0.36258, -0.86368, 0.54363, 1.86362
19.686, -0.38051, 0.36512, -0.85868, 0.53600, 1.87488
19.700, -0.38051, 0.36771, -0.85368, 0.52824, 1.88625
19.714, -0.38051, 0.37034, -0.84868, 0.52034, 1.89771
19.729, -0.38051, 0.37301, -0.84368, 0.51232, 1.90926
19.743, -0.38051, 0.37573, -0.83868, 0.50417, 1.92088
19.757, -0.38051, 0.37849, -0.83368, 0.49591, 1.93258
19.771, -0.38051, 0.38128, -0.82868, 0.48754, 1.94434
19.786, -0.38051, 0.38411, -0.82368, 0.47905, 1.95615
19.800, -0.38051, 0.38698, -0.81868, 0.47047, 1.96801
19.814, -0.38051, 0.38988, -0.81368, 0.46178, 1.97990
19.829, -0.38051, 0.39282, -0.80868, 0.45300, 1.99182
19.843, -0.38051, 0.39578, -0.80368, 0.44413, 2.00375
19.857, -0.38051, 0.39877, -0.79868, 0.43517, 2.01570
19.871, -0.38051, 0.40179, -0.79368, 0.42614, 2.02764
19.886, -0.38051, 0.40484, -0.78868, 0.41703, 2.03959
19.900, -0.38051, 0.40791, -0.78368, 0.40784, 2.05153
19.914, -0.38051, 0.41100, -0.77868, 0.39859, 2.06348
19.929, -0.38051, 0.41412, -0.77368, 0.38928, 2.07542
19.943, -0.38051, 0.41725, -0.76868, 0.37992, 2.08737
19.957, -0.38051, 0.42040, -0.76368, 0.37049, 2.09931
19.971, -0.38051, 0.42357, -0.75868, 0.36103, 2.11126
19.986, -0.38051, 0.42675, -0.75368, 0.35151, 2.12321
20.000, -0.38051, 0.42994, -0.74868, 0.34196, 2.13515
20.014, -0.38051, 0.43315, -0.74368, 0.33238, 2.14710
20.029, -0.38051, 0.43637, -0.73868, 0.32277, 2.15904
20.043, -0.38051, 0.43959, -0.73368, 0.31313, 2.17099
20.057, -0.38051, 0.44282, -0.72868, 0.30347, 2.18293
20.071, -0.38051, 0.44606, -0.72368, 0.29380, 2.19488
20.086, -0.38051, 0.44930, -0.71868, 0.28412, 2.20682
20.100, -0.38051, 0.45254, -0.71368, 0.27443, 2.21877
20.114, -0.38051, 0.45578, -0.70868, 0.26474, 2.23071
20.129, -0.38051, 0.45903, -0.70368, 0.25505, 2.24266
20.143, -0.38051, 0.46227, -0.69868, 0.24536, 2.25460
20.157, -0.38051, 0.46551, -0.69368, 0.23566, 2.26655
20.171, -0.38051, 0.46875, -0.68868, 0.22597, 2.27850
20.186, -0.38051, 0.47200, -0.68368, 0.21628, 2.29044
20.200, -0.38051, 0.47524, -0.67868, 0.20659, 2.30239
20.214, -0.38051, 0.47848, -0.67368, 0.19690, 2.31433
20.229, -0.38051, 0.48172, -0.66868, 0.18721, 2.32628
20.243, -0.38051, 0.48496, -0.66368, 0.17752, 2.33822
20.257, -0.38051, 0.48821, -0.65868, 0.16783, 2.35017
20.271, -0.38051, 0.49145, -0.65368, 0.15814, 2.36211
20.286, -0.38051, 0.49469, -0.64868, 0.14845, 2.37406
20.300, -0.38051, 0.49793, -0.64368, 0.13876, 2.38600
20.314, -0.38051, 0.50118, -0.63868, 0.12907, 2.39795
20.329, -0.38051, 0.50442, -0.63368, 0.11938, 2.40989
20.343, -0.38051, 0.50766, -0.62868, 0.10969, 2.42184
20.357, -0.38051, 0.51090, -0.62368, 0.10000, 2.43379
20.371, -0.38051, 0.51415, -0.61868, 0.09031, 2.44573
20.386, -0.38051, 0.51739, -0.61368, 0.08062, 2.45768
20.400, -0.38051, 0.52063, -0.60868, 0.07093, 2.46962
20.414, -0.38051, 0.52387, -0.60368, 0.06124, 2.48157
20.429, -0.38051, 0.52711, -0.59868, 0.05155, 2.49351
20.443, -0.38051, 0.53036, -0.59368, 0.04186, 2.50546
20.457, -0.38051, 0.53360, -0.58868, 0.03219, 2.51740
20.471, -0.38051, 0.53683, -0.58368, 0.02252, 2.52935
20.486, -0.38051, 0.54006, -0.57868, 0.01288, 2.54129
20.500, -0.38051, 0.54329, -0.57368, 0.00326, 2.55324
20.514, -0.38051, 0.54650, -0.56868, -0.00633, 2.56518
20.529, -0.38051, 0.54971, -0.56368, -0.01590, 2.57713
20.543, -0.38051, 0.55291, -0.55868, -0.02542, 2.58908
20.557, -0.38051, 0.55609, -0.55368, -0.03490, 2.60102
20.571, -0.38051, 0.55925, -0.54868, -0.04434, 2.61297
20.586, -0.38051, 0.56241, -0.54368, -0.05372, 2.62491
20.600, -0.38051, 0.56554, -0.53868, -0.06305, 2.63686
20.614, -0.38051, 0.56865, -0.53368, -0.07232, 2.64880
20.629, -0.38051, 0.57174, -0.52868, -0.08152, 2.66075
20.643, -0.38051, 0.57481, -0.52368, -0.09065, 2.67269
20.657, -0.38051, 0.57786, -0.51868, -0.09971, 2.68464
20.671, -0.38051, 0.58088, -0.51368, -0.10869, 2.69658
20.686, -0.38051, 0.58387, -0.50868, -0.11759, 2.70853
20.700, -0.38051, 0.58684, -0.50368, -0.12640, 2.72046
20.714, -0.38051, 0.58977, -0.49868, -0.13511, 2.73238
20.729, -0.38051, 0.59267, -0.49368, -0.14373, 2.74427
20.743, -0.38051, 0.59554, -0.48868, -0.15224, 2.75613
20.757, -0.38051, 0.59837, -0.48368, -0.16065, 2.76794
20.771, -0.38051, 0.60116, -0.47868, -0.16895, 2.77970
20.786, -0.38051, 0.60392, -0.47368, -0.17713, 2.79140
20.800, -0.38051, 0.60663, -0.46868, -0.18519, 2.80303
20.814, -0.38051, 0.60931, -0.46368, -0.19312, 2.81458
20.829, -0.38051, 0.61194, -0.45868, -0.20092, 2.82604
20.843, -0.38051, 0.61453, -0.45368, -0.20859, 2.83740
20.857, -0.38051, 0.61707, -0.44868, -0.21612, 2.84866
20.871, -0.38051, 0.61956, -0.44368, -0.22350, 2.85981
20.886, -0.38051, 0.62200, -0.43868, -0.23074, 2.87084
20.900, -0.38051, 0.62439, -0.43368, -0.23782, 2.88173
20.914, -0.38051, 0.62673, -0.42869, -0.24474, 2.89248
20.929, -0.38051, 0.62901, -0.42371, -0.25150, 2.90309
20.943, -0.38051, 0.63124, -0.41875, -0.25810, 2.91354
20.957, -0.38051, 0.63341, -0.41381, -0.26452, 2.92382
20.971, -0.38051, 0.63552, -0.40891, -0.27076, 2.93393
20.986, -0.38051, 0.63757, -0.40404, -0.27682, 2.94385
21.000, -0.38051, 0.63956, -0.39921, -0.28270, 2.95358
21.014, -0.38051, 0.64149, -0.39442, -0.28839, 2.96311
21.029, -0.38051, 0.64336, -0.38970, -0.29389, 2.97243
21.043, -0.38051, 0.64517, -0.38503, -0.29920, 2.98153
21.057, -0.38051, 0.64692, -0.38042, -0.30433, 2.99041
21.071, -0.38051, 0.64861, -0.37589, -0.30926, 2.99905
21.086, -0.38051, 0.65024, -0.37144, -0.31401, 3.00744
21.100, -0.38051, 0.65181, -0.36706, -0.31857, 3.01558
21.114, -0.38051, 0.65332, -0.36278, -0.32295, 3.02346
21.129, -0.38051, 0.65477, -0.35859, -0.32713, 3.03107
21.143, -0.38051, 0.65616, -0.35449, -0.33113, 3.03840
21.157, -0.38051, 0.65749, -0.35051, -0.33494, 3.04545
21.171, -0.38051, 0.65876, -0.34664, -0.33856, 3.05220
21.186, -0.38051, 0.65997, -0.34288, -0.34201, 3.05868
21.200, -0.38051, 0.66112, -0.33925, -0.34527, 3.06486
21.214, -0.38051, 0.66221, -0.33574, -0.34837, 3.07077
21.229, -0.38051, 0.66324, -0.33238, -0.35129, 3.07638
21.243, -0.38051, 0.66422, -0.32915, -0.35406, 3.08172
21.257, -0.38051, 0.66514, -0.32606, -0.35666, 3.08676
21.271, -0.38051, 0.66600, -0.32312, -0.35911, 3.09152
21.286, -0.38051, 0.66682, -0.32032, -0.36142, 3.09600
21.300, -0.38051, 0.66758, -0.31767, -0.36357, 3.10020
21.314, -0.38051, 0.66830, -0.31515, -0.36559, 3.10414
21.329, -0.38051, 0.66897, -0.31278, -0.36748, 3.10782
21.343, -0.38051, 0.66960, -0.31055, -0.36923, 3.11124
21.357, -0.38051, 0.67018, -0.30847, -0.37086, 3.11443
21.371, -0.38051, 0.67071, -0.30653, -0.37237, 3.11739
21.386, -0.38051, 0.67121, -0.30473, -0.37376, 3.12012
21.400, -0.38051, 0.67167, -0.30307, -0.37504, 3.12264
21.414, -0.38051, 0.67209, -0.30155, -0.37621, 3.12496
21.429, -0.38051, 0.67248, -0.30016, -0.37728, 3.12708
21.443, -0.38051, 0.67283, -0.29889, -0.37826, 3.12901
21.457, -0.38051, 0.67315, -0.29774, -0.37914, 3.13076
21.471, -0.38051, 0.67344, -0.29671, -0.37993, 3.13234
21.486, -0.38051, 0.67369, -0.29578, -0.38064, 3.13376
21.500, -0.38051, 0.67393, -0.29495, -0.38127, 3.13502
21.514, -0.38051, 0.67413, -0.29422, -0.38182, 3.13615
21.529, -0.38051, 0.67431, -0.29358, -0.38231, 3.13713
21.543, -0.38051, 0.67447, -0.29302, -0.38273, 3.13799
21.557, -0.38051, 0.67460, -0.29254, -0.38309, 3.13873
21.571, -0.38051, 0.67472, -0.29213, -0.38340, 3.13936
21.586, -0.38051, 0.67481, -0.29178, -0.38365, 3.13989
21.600, -0.38051, 0.67489, -0.29150, -0.38386, 3.14033
21.614, -0.38051, 0.67496, -0.29127, -0.38402, 3.14069
21.629, -0.38051, 0.67501, -0.29109, -0.38415, 3.14097
21.643, -0.38051, 0.67505, -0.29096, -0.38425, 3.14119
21.657, -0.38051, 0.67508, -0.29086, -0.38432, 3.14135
21.671, -0.38051, 0.67510, -0.29079, -0.38436, 3.14146
21.686, -0.38051, 0.67511, -0.29075, -0.38439, 3.14153
21.700, -0.38051, 0.67512, -0.29072, -0.38440, 3.14157
21.714, -0.38051, 0.67512, -0.29071, -0.38441, 3.14159
21.729, -0.38051, 0.67512, -0.29071, -0.38441, 3.14159
21.743, -0.38051, 0.67512, -0.29071, -0.38441, 3.14159
21.757, -0.38051, 0.67512, -0.29071, -0.38441, 3.14159
21.771, -0.38051, 0.67512, -0.29071, -0.38441, 3.14159
21.786, -0.38051, 0.67512, -0.29071, -0.38441, 3.14159
21.800, -0.38051, 0.67512, -0.29071, -0.38441, 3.14159
21.814, -0.38051, 0.67512, -0.29071, -0.38441, 3.14159
21.829, -0.38051, 0.67512, -0.29071, -0.38441, 3.14159
21.843, -0.38051, 0.67512, -0.29071, -0.38441, 3.14159
21.857, -0.38051, 0.67512, -0.29071, -0.38441, 3.14159
21.871, -0.38051, 0.67512, -0.29071, -0.38441, 3.14159
21.886, -0.38051, 0.67512, -0.29071, -0.38441, 3.14159
21.900, -0.38051, 0.67512, -0.29071, -0.38441, 3.14159
21.914, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
21.929, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
21.943, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
21.957, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
21.971, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
21.986, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
22.000, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
22.014, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
22.029, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
22.043, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
22.057, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
22.071, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
22.086, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.100, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.114, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.129, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.143, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.157, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.171, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.186, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.200, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.214, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.229, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.243, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.257, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.271, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.286, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.300, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.314, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.329, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.343, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.357, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.371, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.386, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.400, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.414, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.429, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.443, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.457, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.471, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
22.486, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
22.500, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
22.514, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
22.529, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
22.543, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
22.557, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
22.571, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
22.586, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
22.600, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
22.614, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
22.629, -0.38051, 0.67512, -0.29071, -0.38441, 3.14159
22.643, -0.38051, 0.67512, -0.29071, -0.38441, 3.14159
22.657, -0.38051, 0.67512, -0.29071, -0.38441, 3.14159
22.671, -0.38051, 0.67512, -0.29071, -0.38441, 3.14159
22.686, -0.38051, 0.67512, -0.29071, -0.38441, 3.14159
22.700, -0.38051, 0.67512, -0.29071, -0.38441, 3.14159
22.714, -0.38051, 0.67512, -0.29071, -0.38441, 3.14159
22.729, -0.38051, 0.67512, -0.29071, -0.38441, 3.14159
22.743, -0.38051, 0.67512, -0.29071, -0.38441, 3.14159
22.757, -0.38051, 0.67513, -0.29072, -0.38441, 3.14157
22.771, -0.38051, 0.67515, -0.29074, -0.38442, 3.14154
22.786, -0.38050, 0.67519, -0.29078, -0.38443, 3.14147
22.800, -0.38049, 0.67526, -0.29084, -0.38445, 3.14137
22.814, -0.38048, 0.67536, -0.29093, -0.38447, 3.14123
22.829, -0.38047, 0.67549, -0.29105, -0.38450, 3.14103
22.843, -0.38045, 0.67566, -0.29121, -0.38454, 3.14077
22.857, -0.38043, 0.67589, -0.29141, -0.38459, 3.14044
22.871, -0.38040, 0.67617, -0.29166, -0.38465, 3.14004
22.886, -0.38037, 0.67650, -0.29197, -0.38472, 3.13955
22.900, -0.38033, 0.67690, -0.29233, -0.38480, 3.13896
22.914, -0.38028, 0.67738, -0.29276, -0.38490, 3.13827
22.929, -0.38023, 0.67793, -0.29326, -0.38501, 3.13747
22.943, -0.38017, 0.67856, -0.29384, -0.38514, 3.13656
22.957, -0.38010, 0.67929, -0.29449, -0.38529, 3.13551
22.971, -0.38002, 0.68011, -0.29523, -0.38545, 3.13433
22.986, -0.37993, 0.68102, -0.29607, -0.38564, 3.13301
23.000, -0.37984, 0.68205, -0.29700, -0.38584, 3.13154
23.014, -0.37973, 0.68319, -0.29803, -0.38607, 3.12991
23.029, -0.37961, 0.68444, -0.29916, -0.38632, 3.12810
23.043, -0.37948, 0.68582, -0.30041, -0.38659, 3.12613
23.057, -0.37933, 0.68733, -0.30178, -0.38689, 3.12396
23.071, -0.37918, 0.68898, -0.30327, -0.38722, 3.12161
23.086, -0.37901, 0.69076, -0.30489, -0.38757, 3.11905
23.100, -0.37883, 0.69269, -0.30664, -0.38795, 3.11629
23.114, -0.37863, 0.69476, -0.30853, -0.38836, 3.11330
23.129, -0.37842, 0.69698, -0.31055, -0.38880, 3.11010
23.143, -0.37820, 0.69933, -0.31270, -0.38927, 3.10665
23.157, -0.37795, 0.70183, -0.31499, -0.38977, 3.10297
23.171, -0.37769, 0.70448, -0.31741, -0.39031, 3.09904
23.186, -0.37742, 0.70726, -0.31996, -0.39088, 3.09484
23.200, -0.37713, 0.71019, -0.32265, -0.39149, 3.09038
23.214, -0.37682, 0.71326, -0.32547, -0.39213, 3.08565
23.229, -0.37650, 0.71648, -0.32842, -0.39281, 3.08064
23.243, -0.37615, 0.71983, -0.33151, -0.39354, 3.07536
23.257, -0.37580, 0.72332, -0.33473, -0.39430, 3.06981
23.271, -0.37542, 0.72694, -0.33808, -0.39510, 3.06398
